task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T3591	3591	84761	Take-Two Interactive Software Inc	TTWO	2018-02-07	2018-02-07	2018-02-21
T3594	3594	13915	Tallgrass Energy Partners LP	TEPE	2018-02-13	2018-02-13	2018-02-27
T3595	3595	91823	Targa Resources Partners LP	NGLS	2015-05-05	2015-05-05	2015-05-19
T3597	3597	49154	Target Corp	DH	2017-05-17	2017-05-17	2017-05-31
T3598	3598	49154	Target Corp	DH	2016-02-24	2016-02-24	2016-03-09
T3599	3599	49154	Target Corp	DH	2015-02-25	2015-02-25	2015-03-11
T3600	3600	78089	Taubman Centers Inc	TCO	2017-11-02	2017-11-02	2017-11-16
T3601	3601	91321	Teck Resources Ltd	TKE	2016-10-27	2016-10-27	2016-11-10
T3602	3602	91321	Teck Resources Ltd	TKE	2016-07-28	2016-07-28	2016-08-11
T3603	3603	81784	Teekay Corp	TKAY	2015-05-14	2015-05-14	2015-05-28
T3604	3604	81784	Teekay Corp	TKAY	2018-11-15	2018-11-15	2018-11-29
T3605	3605	81784	Teekay Corp	TKAY	2015-02-19	2015-02-19	2015-03-05
T3606	3606	90703	Teekay LNG Partners LP	TGPN	2015-08-06	2015-08-06	2015-08-20
T3607	3607	90703	Teekay LNG Partners LP	TGPN	2018-11-15	2018-11-15	2018-11-29
T3608	3608	90703	Teekay LNG Partners LP	TGPN	2016-02-18	2016-02-18	2016-03-03
T3609	3609	90703	Teekay LNG Partners LP	TGPN	2018-02-22	2018-02-22	2018-03-08
T3610	3610	90703	Teekay LNG Partners LP	TGPN	2017-02-23	2017-02-23	2017-03-09
T3612	3612	92518	Teekay Tankers Ltd	TNK	2015-02-19	2015-02-19	2015-03-05
T3622	3622	92293	Teradata Corp	TDC	2016-08-02	2016-08-02	2016-08-16
T3624	3624	92293	Teradata Corp	TDC	2018-05-03	2018-05-03	2018-05-17
T3625	3625	92293	Teradata Corp	TDC	2016-02-04	2016-02-04	2016-02-18
T3628	3628	92293	Teradata Corp	TDC	2015-11-05	2015-11-05	2015-11-19
T3629	3629	92293	Teradata Corp	TDC	2018-02-08	2018-02-08	2018-02-22
T3630	3630	92293	Teradata Corp	TDC	2017-02-09	2017-02-09	2017-02-23
T3631	3631	92293	Teradata Corp	TDC	2017-04-27	2017-04-27	2017-05-11
T3632	3632	93436	Tesla Inc	TSLA	2018-08-01	2018-08-01	2018-08-15
T3633	3633	93436	Tesla Inc	TSLA	2015-11-03	2015-11-03	2015-11-17
T3634	3634	93436	Tesla Inc	TSLA	2016-05-04	2016-05-04	2016-05-18
T3635	3635	93436	Tesla Inc	TSLA	2015-05-06	2015-05-06	2015-05-20
T3636	3636	93436	Tesla Inc	TSLA	2018-02-07	2018-02-07	2018-02-21
T3637	3637	93436	Tesla Inc	TSLA	2016-02-10	2016-02-10	2016-02-24
T3638	3638	93436	Tesla Inc	TSLA	2015-02-12	2015-02-12	2015-02-26
T3639	3639	93436	Tesla Inc	TSLA	2018-10-24	2018-10-24	2018-11-07
T3640	3640	75652	Teva Pharmaceutical Industries Ltd	TEVI	2017-11-02	2017-11-02	2017-11-16
T3641	3641	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-08-04	2016-08-04	2016-08-18
T3642	3642	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-05-09	2016-05-09	2016-05-23
T3643	3643	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-02-11	2016-02-11	2016-02-25
T3644	3644	75652	Teva Pharmaceutical Industries Ltd	TEVI	2017-05-11	2017-05-11	2017-05-25
T3645	3645	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-11-15	2016-11-15	2016-11-29
T3646	3646	15579	Texas Instruments Inc	TXN	2015-10-21	2015-10-21	2015-11-04
T3647	3647	15579	Texas Instruments Inc	TXN	2015-04-22	2015-04-22	2015-05-06
T3648	3648	15579	Texas Instruments Inc	TXN	2018-10-23	2018-10-23	2018-11-06
T3649	3649	15579	Texas Instruments Inc	TXN	2018-04-24	2018-04-24	2018-05-08
T3650	3650	15579	Texas Instruments Inc	TXN	2017-01-24	2017-01-24	2017-02-07
T3651	3651	15579	Texas Instruments Inc	TXN	2018-07-24	2018-07-24	2018-08-07
T3652	3652	15579	Texas Instruments Inc	TXN	2016-07-25	2016-07-25	2016-08-08
T3653	3653	15579	Texas Instruments Inc	TXN	2015-01-26	2015-01-26	2015-02-09
T3654	3654	15579	Texas Instruments Inc	TXN	2016-10-26	2016-10-26	2016-11-09
T3655	3655	90427	Texas Roadhouse Inc	TXRH	2016-08-01	2016-08-01	2016-08-15
T3656	3656	90427	Texas Roadhouse Inc	TXRH	2017-05-01	2017-05-01	2017-05-15
T3657	3657	90427	Texas Roadhouse Inc	TXRH	2016-05-02	2016-05-02	2016-05-16
T3658	3658	90427	Texas Roadhouse Inc	TXRH	2015-11-02	2015-11-02	2015-11-16
T3659	3659	90427	Texas Roadhouse Inc	TXRH	2015-05-04	2015-05-04	2015-05-18
T3660	3660	90427	Texas Roadhouse Inc	TXRH	2018-02-20	2018-02-20	2018-03-06
T3661	3661	90427	Texas Roadhouse Inc	TXRH	2017-02-21	2017-02-21	2017-03-07
T3662	3662	90427	Texas Roadhouse Inc	TXRH	2016-02-22	2016-02-22	2016-03-07
T3663	3663	90427	Texas Roadhouse Inc	TXRH	2018-04-30	2018-04-30	2018-05-14
T3664	3664	90427	Texas Roadhouse Inc	TXRH	2018-07-30	2018-07-30	2018-08-13
T3665	3665	90427	Texas Roadhouse Inc	TXRH	2017-10-30	2017-10-30	2017-11-13
T3666	3666	23579	Textron Inc	TXT	2018-07-18	2018-07-18	2018-08-01
T3667	3667	23579	Textron Inc	TXT	2017-10-19	2017-10-19	2017-11-02
T3668	3668	23579	Textron Inc	TXT	2017-01-25	2017-01-25	2017-02-08
T3669	3669	23579	Textron Inc	TXT	2018-01-31	2018-01-31	2018-02-14
T3670	3670	13863	TherapeuticsMD Inc	CRFF	2017-11-06	2017-11-06	2017-11-20
T3671	3671	13863	TherapeuticsMD Inc	CRFF	2018-02-20	2018-02-20	2018-03-06
T3672	3672	62092	Thermo Fisher Scientific Inc	TMO	2015-10-21	2015-10-21	2015-11-04
T3673	3673	62092	Thermo Fisher Scientific Inc	TMO	2015-07-22	2015-07-22	2015-08-05
T3674	3674	62092	Thermo Fisher Scientific Inc	TMO	2018-10-24	2018-10-24	2018-11-07
T3675	3675	62092	Thermo Fisher Scientific Inc	TMO	2018-07-25	2018-07-25	2018-08-08
T3676	3676	62092	Thermo Fisher Scientific Inc	TMO	2017-10-25	2017-10-25	2017-11-08
T3677	3677	62092	Thermo Fisher Scientific Inc	TMO	2017-04-26	2017-04-26	2017-05-10
T3678	3678	62092	Thermo Fisher Scientific Inc	TMO	2016-10-27	2016-10-27	2016-11-10
T3679	3679	62092	Thermo Fisher Scientific Inc	TMO	2016-04-28	2016-04-28	2016-05-12
T3680	3680	62092	Thermo Fisher Scientific Inc	TMO	2016-01-28	2016-01-28	2016-02-11
T3681	3681	62092	Thermo Fisher Scientific Inc	TMO	2016-07-28	2016-07-28	2016-08-11
T3682	3682	62092	Thermo Fisher Scientific Inc	TMO	2015-01-29	2015-01-29	2015-02-12
T3683	3683	62092	Thermo Fisher Scientific Inc	TMO	2017-01-31	2017-01-31	2017-02-14
T3684	3684	62092	Thermo Fisher Scientific Inc	TMO	2018-01-31	2018-01-31	2018-02-14
T3685	3685	14637	Time Inc	TIMEW	2016-05-05	2016-05-05	2016-05-19
T3686	3686	80286	Tractor Supply Co	TSCO	2017-02-01	2017-02-01	2017-02-15
T3687	3687	80286	Tractor Supply Co	TSCO	2016-10-19	2016-10-19	2016-11-02
T3688	3688	80286	Tractor Supply Co	TSCO	2016-07-20	2016-07-20	2016-08-03
T3689	3689	80286	Tractor Supply Co	TSCO	2015-10-21	2015-10-21	2015-11-04
T3690	3690	80286	Tractor Supply Co	TSCO	2015-07-22	2015-07-22	2015-08-05
T3691	3691	80286	Tractor Supply Co	TSCO	2017-10-25	2017-10-25	2017-11-08
T3692	3692	80286	Tractor Supply Co	TSCO	2018-10-25	2018-10-25	2018-11-08
T3693	3693	80286	Tractor Supply Co	TSCO	2018-04-26	2018-04-26	2018-05-10
T3694	3694	80286	Tractor Supply Co	TSCO	2017-07-26	2017-07-26	2017-08-09
T3695	3695	80286	Tractor Supply Co	TSCO	2018-07-26	2018-07-26	2018-08-09
T3696	3696	80286	Tractor Supply Co	TSCO	2015-01-28	2015-01-28	2015-02-11
T3697	3697	67774	TransCanada Corp	TRP2	2017-11-09	2017-11-09	2017-11-23
T3698	3698	91152	TransDigm Group Inc	TGD	2018-02-06	2018-02-06	2018-02-20
T3699	3699	15478	TransUnion	00S9	2018-02-13	2018-02-13	2018-02-27
T3704	3704	15478	TransUnion	00S9	2017-10-27	2017-10-27	2017-11-10
T3705	3705	79237	Transocean Ltd	RIG	2017-05-04	2017-05-04	2017-05-18
T3706	3706	79237	Transocean Ltd	RIG	2016-05-05	2016-05-05	2016-05-19
T3707	3707	59459	Travelers Companies Inc	STPL	2018-10-18	2018-10-18	2018-11-01
T3709	3709	59459	Travelers Companies Inc	STPL	2017-10-19	2017-10-19	2017-11-02
T3710	3710	59459	Travelers Companies Inc	STPL	2017-04-20	2017-04-20	2017-05-04
T3712	3712	59459	Travelers Companies Inc	STPL	2018-04-24	2018-04-24	2018-05-08
T3713	3713	59459	Travelers Companies Inc	STPL	2017-01-24	2017-01-24	2017-02-07
T3719	3719	14918	Travelport Worldwide Ltd	TVPT	2016-11-03	2016-11-03	2016-11-17
T3720	3720	14918	Travelport Worldwide Ltd	TVPT	2015-08-04	2015-08-04	2015-08-18
T3722	3722	14918	Travelport Worldwide Ltd	TVPT	2015-05-06	2015-05-06	2015-05-20
T3724	3724	14918	Travelport Worldwide Ltd	TVPT	2018-02-20	2018-02-20	2018-03-06
T3731	3731	14755	Trinseo SA	TSE	2016-11-02	2016-11-02	2016-11-16
T3732	3732	14755	Trinseo SA	TSE	2015-08-05	2015-08-05	2015-08-19
T3736	3736	89349	Tsakos Energy Navigation Ltd	TNP2	2017-11-30	2017-11-30	2017-12-14
T3737	3737	83462	Tupperware Brands Corp	TUP	2017-02-01	2017-02-01	2017-02-15
T3750	3750	14295	Twitter Inc	TWEE	2015-07-28	2015-07-28	2015-08-11
T3751	3751	77730	Tyson Foods Inc	TYSN	2018-02-08	2018-02-08	2018-02-22
T3752	3752	13253	U.S. Silica Holdings Inc	SLCA	2018-10-23	2018-10-23	2018-11-06
T3753	3753	13253	U.S. Silica Holdings Inc	SLCA	2016-02-24	2016-02-24	2016-03-09
T3754	3754	13253	U.S. Silica Holdings Inc	SLCA	2017-04-25	2017-04-25	2017-05-09
T3755	3755	13253	U.S. Silica Holdings Inc	SLCA	2015-07-29	2015-07-29	2015-08-12
T3756	3756	13253	U.S. Silica Holdings Inc	SLCA	2018-07-31	2018-07-31	2018-08-14
T3757	3757	16084	US Foods Holding Corp	USFD	2018-11-06	2018-11-06	2018-11-20
T3758	3758	16084	US Foods Holding Corp	USFD	2017-11-07	2017-11-07	2017-11-21
T3759	3759	16084	US Foods Holding Corp	USFD	2018-05-08	2018-05-08	2018-05-22
T3760	3760	16084	US Foods Holding Corp	USFD	2016-11-08	2016-11-08	2016-11-22
T3761	3761	16084	US Foods Holding Corp	USFD	2017-08-09	2017-08-09	2017-08-23
T3762	3762	16084	US Foods Holding Corp	USFD	2017-02-15	2017-02-15	2017-03-01
T3763	3763	16084	US Foods Holding Corp	USFD	2018-02-15	2018-02-15	2018-03-01
T3764	3764	16084	US Foods Holding Corp	USFD	2018-07-30	2018-07-30	2018-08-13
T3765	3765	13046	Ubiquiti Networks Inc	UBN	2016-02-04	2016-02-04	2016-02-18
T3766	3766	92322	Ulta Beauty Inc	ULTA	2016-12-01	2016-12-01	2016-12-15
T3767	3767	92322	Ulta Beauty Inc	ULTA	2015-12-03	2015-12-03	2015-12-17
T3768	3768	92322	Ulta Beauty Inc	ULTA	2018-12-06	2018-12-06	2018-12-20
T3769	3769	92322	Ulta Beauty Inc	ULTA	2017-03-09	2017-03-09	2017-03-23
T3770	3770	92322	Ulta Beauty Inc	ULTA	2016-03-10	2016-03-10	2016-03-24
T3771	3771	92322	Ulta Beauty Inc	ULTA	2018-03-15	2018-03-15	2018-03-29
T3773	3773	92322	Ulta Beauty Inc	ULTA	2015-08-27	2015-08-27	2015-09-10
T3774	3774	92322	Ulta Beauty Inc	ULTA	2018-05-31	2018-05-31	2018-06-14
T3775	3775	48725	Union Pacific Corp	UNP	2018-07-19	2018-07-19	2018-08-02
T3776	3776	48725	Union Pacific Corp	UNP	2016-04-21	2016-04-21	2016-05-05
T3777	3777	48725	Union Pacific Corp	UNP	2016-07-21	2016-07-21	2016-08-04
T3778	3778	48725	Union Pacific Corp	UNP	2018-01-25	2018-01-25	2018-02-08
T3779	3779	48725	Union Pacific Corp	UNP	2018-10-25	2018-10-25	2018-11-08
T3780	3780	91103	United Continental Holdings Inc	UAL	2018-10-17	2018-10-17	2018-10-31
T3781	3781	91103	United Continental Holdings Inc	UAL	2017-04-18	2017-04-18	2017-05-02
T3782	3782	91103	United Continental Holdings Inc	UAL	2018-04-18	2018-04-18	2018-05-02
T3783	3783	91103	United Continental Holdings Inc	UAL	2017-01-18	2017-01-18	2017-02-01
T3784	3784	91103	United Continental Holdings Inc	UAL	2017-07-19	2017-07-19	2017-08-02
T3785	3785	91103	United Continental Holdings Inc	UAL	2018-01-23	2018-01-23	2018-02-06
T3786	3786	84275	United Natural Foods Inc	UNF2	2018-12-06	2018-12-06	2018-12-20
T3787	3787	84275	United Natural Foods Inc	UNF2	2015-06-08	2015-06-08	2015-06-22
T3788	3788	84275	United Natural Foods Inc	UNF2	2018-09-20	2018-09-20	2018-10-04
T3789	3789	85663	United Rentals Inc	URI1	2018-10-18	2018-10-18	2018-11-01
T3790	3790	85663	United Rentals Inc	URI1	2018-04-19	2018-04-19	2018-05-03
T3792	3792	85663	United Rentals Inc	URI1	2015-04-22	2015-04-22	2015-05-06
T3793	3793	85663	United Rentals Inc	URI1	2015-01-22	2015-01-22	2015-02-05
T3794	3794	85663	United Rentals Inc	URI1	2015-07-23	2015-07-23	2015-08-06
T3795	3795	85663	United Rentals Inc	URI1	2016-01-28	2016-01-28	2016-02-11
T3797	3797	76644	United States Steel Corp	X	2018-02-01	2018-02-01	2018-02-15
T3798	3798	76644	United States Steel Corp	X	2017-11-01	2017-11-01	2017-11-15
T3801	3801	76644	United States Steel Corp	X	2017-04-26	2017-04-26	2017-05-10
T3803	3803	76644	United States Steel Corp	X	2018-04-27	2018-04-27	2018-05-11
T3804	3804	76644	United States Steel Corp	X	2016-01-27	2016-01-27	2016-02-10
T3806	3806	76644	United States Steel Corp	X	2015-01-28	2015-01-28	2015-02-11
T3807	3807	76644	United States Steel Corp	X	2015-04-29	2015-04-29	2015-05-13
T3808	3808	76644	United States Steel Corp	X	2015-07-29	2015-07-29	2015-08-12
T3809	3809	92655	UnitedHealth Group Inc	UNIH	2018-01-16	2018-01-16	2018-01-30
T3812	3812	92655	UnitedHealth Group Inc	UNIH	2017-10-17	2017-10-17	2017-10-31
T3814	3814	15279	Uniti Group Inc	CSALV	2017-11-02	2017-11-02	2017-11-16
T3826	3826	79881	Urban Outfitters Inc	URBN	2017-11-20	2017-11-20	2017-12-04
T3830	3830	17905	Uxin Ltd	UXIN	2018-11-20	2018-11-20	2018-12-04
T3836	3836	92257	VMware Inc	VMW	2017-08-24	2017-08-24	2017-09-07
T3837	3837	92257	VMware Inc	VMW	2016-01-26	2016-01-26	2016-02-09
T3841	3841	80307	Valeant Pharmaceuticals International Inc	BVF2	2017-11-07	2017-11-07	2017-11-21
T3842	3842	80307	Valeant Pharmaceuticals International Inc	BVF2	2018-05-08	2018-05-08	2018-05-22
T3843	3843	80307	Valeant Pharmaceuticals International Inc	BVF2	2016-11-08	2016-11-08	2016-11-22
T3844	3844	80307	Valeant Pharmaceuticals International Inc	BVF2	2015-10-19	2015-10-19	2015-11-02
T3845	3845	80307	Valeant Pharmaceuticals International Inc	BVF2	2015-02-23	2015-02-23	2015-03-09
T3846	3846	80307	Valeant Pharmaceuticals International Inc	BVF2	2015-07-23	2015-07-23	2015-08-06
T3847	3847	80307	Valeant Pharmaceuticals International Inc	BVF2	2018-02-28	2018-02-28	2018-03-14
T3848	3848	80307	Valeant Pharmaceuticals International Inc	BVF2	2015-04-29	2015-04-29	2015-05-13
T3850	3850	85269	Valero Energy Corp	VLO	2018-04-26	2018-04-26	2018-05-10
T3852	3852	80072	Valley National Bancorp	VNBP	2015-10-28	2015-10-28	2015-11-11
T3853	3853	80072	Valley National Bancorp	VNBP	2015-01-29	2015-01-29	2015-02-12
T3854	3854	16338	Valvoline Inc	VVV	2017-08-02	2017-08-02	2017-08-16
T3855	3855	16338	Valvoline Inc	VVV	2018-08-02	2018-08-02	2018-08-16
T3856	3856	16338	Valvoline Inc	VVV	2017-01-27	2017-01-27	2017-02-10
T3857	3857	27043	Varian Medical Systems Inc	VAR	2016-04-27	2016-04-27	2016-05-11
T3858	3858	27043	Varian Medical Systems Inc	VAR	2016-01-27	2016-01-27	2016-02-10
T3859	3859	27043	Varian Medical Systems Inc	VAR	2016-07-27	2016-07-27	2016-08-10
T3860	3860	27043	Varian Medical Systems Inc	VAR	2015-10-28	2015-10-28	2015-11-11
T3861	3861	27043	Varian Medical Systems Inc	VAR	2015-04-29	2015-04-29	2015-05-13
T3862	3862	27043	Varian Medical Systems Inc	VAR	2015-07-29	2015-07-29	2015-08-12
T3875	3875	93089	Verisk Analytics Inc	VRSK	2018-08-01	2018-08-01	2018-08-15
T3876	3876	93089	Verisk Analytics Inc	VRSK	2017-08-02	2017-08-02	2017-08-16
T3878	3878	93089	Verisk Analytics Inc	VRSK	2016-08-03	2016-08-03	2016-08-17
T3879	3879	93089	Verisk Analytics Inc	VRSK	2016-05-04	2016-05-04	2016-05-18
T3880	3880	93089	Verisk Analytics Inc	VRSK	2018-02-21	2018-02-21	2018-03-07
T3881	3881	93089	Verisk Analytics Inc	VRSK	2016-02-24	2016-02-24	2016-03-09
T3882	3882	93089	Verisk Analytics Inc	VRSK	2015-02-25	2015-02-25	2015-03-11
T3883	3883	93089	Verisk Analytics Inc	VRSK	2015-10-28	2015-10-28	2015-11-11
T3884	3884	93089	Verisk Analytics Inc	VRSK	2015-04-29	2015-04-29	2015-05-13
T3885	3885	93089	Verisk Analytics Inc	VRSK	2015-07-29	2015-07-29	2015-08-12
T3886	3886	93089	Verisk Analytics Inc	VRSK	2018-10-31	2018-10-31	2018-11-14
T3887	3887	65875	Verizon Communications Inc	BEL	2017-10-19	2017-10-19	2017-11-02
T3888	3888	65875	Verizon Communications Inc	BEL	2017-04-20	2017-04-20	2017-05-04
T3889	3889	65875	Verizon Communications Inc	BEL	2016-10-20	2016-10-20	2016-11-03
T3890	3890	65875	Verizon Communications Inc	BEL	2015-04-21	2015-04-21	2015-05-05
T3891	3891	65875	Verizon Communications Inc	BEL	2016-04-21	2016-04-21	2016-05-05
T3892	3892	65875	Verizon Communications Inc	BEL	2016-01-21	2016-01-21	2016-02-04
T3893	3893	65875	Verizon Communications Inc	BEL	2015-07-21	2015-07-21	2015-08-04
T3894	3894	65875	Verizon Communications Inc	BEL	2018-01-23	2018-01-23	2018-02-06
T3895	3895	65875	Verizon Communications Inc	BEL	2018-10-23	2018-10-23	2018-11-06
T3896	3896	65875	Verizon Communications Inc	BEL	2018-04-24	2018-04-24	2018-05-08
T3897	3897	65875	Verizon Communications Inc	BEL	2017-01-24	2017-01-24	2017-02-07
T3898	3898	65875	Verizon Communications Inc	BEL	2018-07-24	2018-07-24	2018-08-07
T3899	3899	65875	Verizon Communications Inc	BEL	2016-07-26	2016-07-26	2016-08-09
T3900	3900	16279	Versum Materials Inc	VSMWI	2017-08-01	2017-08-01	2017-08-15
T3901	3901	16279	Versum Materials Inc	VSMWI	2017-05-02	2017-05-02	2017-05-16
T3902	3902	16279	Versum Materials Inc	VSMWI	2018-02-06	2018-02-06	2018-02-20
T3903	3903	16279	Versum Materials Inc	VSMWI	2018-11-06	2018-11-06	2018-11-20
T3904	3904	16279	Versum Materials Inc	VSMWI	2018-08-07	2018-08-07	2018-08-21
T3905	3905	16279	Versum Materials Inc	VSMWI	2017-11-09	2017-11-09	2017-11-23
T3906	3906	76744	Vertex Pharmaceuticals Inc	VRT1	2017-01-25	2017-01-25	2017-02-08
T3907	3907	76744	Vertex Pharmaceuticals Inc	VRT1	2016-10-25	2016-10-25	2016-11-08
T3908	3908	76744	Vertex Pharmaceuticals Inc	VRT1	2017-10-25	2017-10-25	2017-11-08
T3910	3910	76744	Vertex Pharmaceuticals Inc	VRT1	2017-07-26	2017-07-26	2017-08-09
T3911	3911	76744	Vertex Pharmaceuticals Inc	VRT1	2016-04-27	2016-04-27	2016-05-11
T3913	3913	76744	Vertex Pharmaceuticals Inc	VRT1	2016-01-27	2016-01-27	2016-02-10
T3918	3918	91063	Viacom Inc	VIAB	2018-08-09	2018-08-09	2018-08-23
T3921	3921	91063	Viacom Inc	VIAB	2018-04-25	2018-04-25	2018-05-09
T3922	3922	17332	Victory Capital Holdings Inc	0201	2018-11-07	2018-11-07	2018-11-21
T3923	3923	15088	Virgin America Inc	VA	2015-07-30	2015-07-30	2015-08-13
T3924	3924	92871	Virtus Investment Partners Inc	VRTP	2018-02-02	2018-02-02	2018-02-16
T3925	3925	92611	Visa Inc	VISA	2018-02-01	2018-02-01	2018-02-15
T3926	3926	92611	Visa Inc	VISA	2017-02-02	2017-02-02	2017-02-16
T3927	3927	92611	Visa Inc	VISA	2015-11-02	2015-11-02	2015-11-16
T3928	3928	92611	Visa Inc	VISA	2015-07-23	2015-07-23	2015-08-06
T3929	3929	92611	Visa Inc	VISA	2018-10-24	2018-10-24	2018-11-07
T3930	3930	92611	Visa Inc	VISA	2018-07-25	2018-07-25	2018-08-08
T3931	3931	92611	Visa Inc	VISA	2017-10-25	2017-10-25	2017-11-08
T3932	3932	92611	Visa Inc	VISA	2015-01-29	2015-01-29	2015-02-12
T3933	3933	15168	Vista Outdoor Inc	VSTOW	2016-11-10	2016-11-10	2016-11-24
T3934	3934	15168	Vista Outdoor Inc	VSTOW	2016-02-11	2016-02-11	2016-02-25
T3935	3935	15168	Vista Outdoor Inc	VSTOW	2017-05-11	2017-05-11	2017-05-25
T3937	3937	15168	Vista Outdoor Inc	VSTOW	2015-08-13	2015-08-13	2015-08-27
T3939	3939	93071	Vitamin Shoppe Inc	VTSP	2016-08-03	2016-08-03	2016-08-17
T3940	3940	93071	Vitamin Shoppe Inc	VTSP	2016-05-04	2016-05-04	2016-05-18
T3941	3941	93071	Vitamin Shoppe Inc	VTSP	2015-11-04	2015-11-04	2015-11-18
T3944	3944	93071	Vitamin Shoppe Inc	VTSP	2017-11-08	2017-11-08	2017-11-22
T3945	3945	93071	Vitamin Shoppe Inc	VTSP	2017-05-10	2017-05-10	2017-05-24
T3946	3946	93071	Vitamin Shoppe Inc	VTSP	2016-02-23	2016-02-23	2016-03-08
T3947	3947	93071	Vitamin Shoppe Inc	VTSP	2015-02-24	2015-02-24	2015-03-10
T3948	3948	13904	Voya Financial Inc	VOYA	2017-11-01	2017-11-01	2017-11-15
T3949	3949	13904	Voya Financial Inc	VOYA	2018-08-02	2018-08-02	2018-08-16
T3952	3952	52695	W W Grainger Inc	GWW	2017-04-18	2017-04-18	2017-05-02
T3956	3956	17743	W. R. Berkley Corp	BKLY	2018-04-24	2018-04-24	2018-05-08
T3959	3959	17743	W. R. Berkley Corp	BKLY	2016-07-25	2016-07-25	2016-08-08
T3960	3960	17743	W. R. Berkley Corp	BKLY	2017-07-25	2017-07-25	2017-08-08
T3961	3961	17743	W. R. Berkley Corp	BKLY	2016-10-25	2016-10-25	2016-11-08
T3964	3964	92188	WABCO Holdings Inc	WBCK	2015-02-13	2015-02-13	2015-02-27
T3965	3965	92188	WABCO Holdings Inc	WBCK	2015-07-24	2015-07-24	2015-08-07
T3967	3967	85931	Waddell & Reed Financial Inc	WDR	2016-02-02	2016-02-02	2016-02-16
T3968	3968	85931	Waddell & Reed Financial Inc	WDR	2017-05-02	2017-05-02	2017-05-16
T3969	3969	85931	Waddell & Reed Financial Inc	WDR	2016-07-26	2016-07-26	2016-08-09
T3970	3970	85931	Waddell & Reed Financial Inc	WDR	2015-10-27	2015-10-27	2015-11-10
T3971	3971	85931	Waddell & Reed Financial Inc	WDR	2018-07-31	2018-07-31	2018-08-14
T3972	3972	19502	Walgreens Boots Alliance Inc	WAG	2015-04-09	2015-04-09	2015-04-23
T3973	3973	19502	Walgreens Boots Alliance Inc	WAG	2015-07-09	2015-07-09	2015-07-23
T3974	3974	19502	Walgreens Boots Alliance Inc	WAG	2018-06-28	2018-06-28	2018-07-12
T3975	3975	19502	Walgreens Boots Alliance Inc	WAG	2015-10-28	2015-10-28	2015-11-11
T3976	3976	12477	Walker & Dunlop Inc	WDWD	2016-05-04	2016-05-04	2016-05-18
T3979	3979	26403	Walt Disney Co	DIS	2018-08-07	2018-08-07	2018-08-21
T3988	3988	82651	Waters Corp	WAT	2016-07-26	2016-07-26	2016-08-09
T3993	3993	32791	Weatherford International PLC	ENGY	2016-05-05	2016-05-05	2016-05-19
T3994	3994	32791	Weatherford International PLC	ENGY	2015-10-22	2015-10-22	2015-11-05
T3996	3996	32791	Weatherford International PLC	ENGY	2016-10-26	2016-10-26	2016-11-09
T3998	3998	10932	Webster Financial Corp	WBST	2017-04-21	2017-04-21	2017-05-05
T3999	3999	10932	Webster Financial Corp	WBST	2016-10-21	2016-10-21	2016-11-04
T4000	4000	14616	Weibo Corp	002U	2016-05-12	2016-05-12	2016-05-26
T4001	4001	14616	Weibo Corp	002U	2016-11-22	2016-11-22	2016-12-06
T4002	4002	89244	Weight Watchers International Inc	WTWI	2018-11-01	2018-11-01	2018-11-15
T4005	4005	90272	WellCare Health Plans Inc	WCGI	2015-05-06	2015-05-06	2015-05-20
T4007	4007	90272	WellCare Health Plans Inc	WCGI	2018-10-30	2018-10-30	2018-11-13
T4008	4008	90272	WellCare Health Plans Inc	WCGI	2018-07-31	2018-07-31	2018-08-14
T4009	4009	38703	Wells Fargo & Co	NOB	2018-01-12	2018-01-12	2018-01-26
T4010	4010	38703	Wells Fargo & Co	NOB	2018-10-12	2018-10-12	2018-10-26
T4011	4011	38703	Wells Fargo & Co	NOB	2017-04-13	2017-04-13	2017-04-27
T4012	4012	38703	Wells Fargo & Co	NOB	2018-04-13	2018-04-13	2018-04-27
T4013	4013	38703	Wells Fargo & Co	NOB	2018-07-13	2018-07-13	2018-07-27
T4014	4014	38703	Wells Fargo & Co	NOB	2017-10-13	2017-10-13	2017-10-27
T4015	4015	38703	Wells Fargo & Co	NOB	2016-04-14	2016-04-14	2016-04-28
T4016	4016	38703	Wells Fargo & Co	NOB	2015-01-14	2015-01-14	2015-01-28
T4017	4017	38703	Wells Fargo & Co	NOB	2015-07-14	2015-07-14	2015-07-28
T4018	4018	38703	Wells Fargo & Co	NOB	2017-07-14	2017-07-14	2017-07-28
T4019	4019	38703	Wells Fargo & Co	NOB	2016-10-14	2016-10-14	2016-10-28
T4020	4020	38703	Wells Fargo & Co	NOB	2016-01-15	2016-01-15	2016-01-29
T4021	4021	65947	Welltower Inc	HCN	2016-02-18	2016-02-18	2016-03-03
T4022	4022	65947	Welltower Inc	HCN	2018-10-30	2018-10-30	2018-11-13
T4023	4023	86876	Wesco International Inc	WSCO	2016-10-27	2016-10-27	2016-11-10
T4024	4024	13830	West Corp	WTSZ	2016-08-02	2016-08-02	2016-08-16
T4025	4025	66384	Western Digital Corp	WDC	2017-01-25	2017-01-25	2017-02-08
